PlantYear,Cross,Female,Male,Location,Crop,Plot,Rep,Planted,Survival,Stool,Stalk,Height,Dia,PlotWeight,Brix,TRS,Fiber,Moisture,Pol. Reading,Purity,Sucrose %,MD Index,Spec Residual Outlier,Bu Wt,Bustalks,SW
2020,CP18-0661,HoCP16-685,HoCP14-897,NR,0,1,1,32,29,27,133,166,19.68,225,18.97581329,196.8678036,10.7694519,72.08483276,63.00336838,75.96444415,14.66750285,0.216914133,NO,9.7,,
2020,CP18-0994,HoCP14-830,HoL15-501,NR,0,2,1,32,32,28,156,192,23.86,315,19.18437195,200.102091,12.70921021,70.57063599,63.97428894,76.21946789,14.87849204,0.186215569,NO,15,,
2020,CP18-0283,Ho16-617,L12-201,NR,0,3,1,32,32,31,166,179,21.16,310,18.03565674,185.134811,11.03148575,73.09094849,59.2180748,75.46294506,13.84876768,0.254715666,NO,12.25,,
2020,CP18-0515,HoCP16-685,L12-201,NR,0,4,1,32,32,28,177,187,20.62,295,18.84075623,197.2119559,11.96275024,71.29308472,62.86249924,76.38778977,14.64426884,0.131986861,NO,13.05,,
2020,CP18-0869,HoL15-501,HoCP96-540,NR,0,5,1,32,32,28,149,176,22.52,255,19.36899109,208.9945031,10.61113815,71.97545776,66.04211426,77.86323465,15.34563483,0.216706685,NO,10.8,,
2020,CP18-0194,L09-112,L12-201,NR,0,6,1,32,31,27,152,180,20.28,280,18.53691254,195.9894994,10.68315582,72.3890625,62.14842606,76.8704988,14.49914918,0.173868688,NO,10.45,,
2020,CP18-0644,Ho13-739,HoL15-993,NR,0,7,1,32,31,30,184,152,21.26,390,18.955336,195.3002453,11.64539261,71.55039063,62.65849686,75.63773504,14.58866061,0.200792237,NO,9.9,,
2020,CP18-0991,Ho13-708,HoL15-501,NR,0,8,1,32,32,32,137,124,21.7,120,19.64904938,209.0551133,10.90074005,71.52729492,66.4950943,77.17449888,15.42981719,0.210033369,NO,8.55,,
2020,CP18-1008,Ho15-963,HoCP15-506,NR,0,9,1,32,31,27,156,152,20.42,140,19.23201904,213.7967369,10.93195801,71.98627319,66.78742218,79.35556387,15.52914985,0.177672072,NO,7.45,,
2020,CP18-0968,HoCP14-826,Ho15-930,NR,0,10,1,32,32,32,205,162,22.32,310,18.79497223,200.8172434,11.36474609,71.80094604,63.51101303,77.38094418,14.79861703,0.175148638,NO,11.8,,
2020,CP18-1425,Ho16-601,Ho07-613,NR,0,11,1,32,32,27,180,192,24.36,410,18.58908234,203.8117429,11.31885986,72.06496582,63.78853989,78.65794422,14.87804819,0.185139915,NO,14.4,,
2020,CP18-0397,HoCP14-823,HoCP04-838,NR,0,12,1,32,32,29,213,230,19.72,350,18.72957611,192.9320543,12.6381218,71.10908203,61.83632278,75.62745141,14.41294841,0.196639293,NO,11.1,,
2020,CP18-1039,HoCP14-885,Ho12-630,NR,0,13,1,32,32,30,199,178,23.2,335,18.70405121,197.9761004,10.38882446,72.46630249,62.80308533,76.92411889,14.64008613,0.157657513,NO,12.25,,
2020,CP18-1395,Ho15-985,HoCP14-885,NR,0,14,1,32,32,28,164,205,18.98,375,19.50331726,213.1128378,11.18284302,71.3439209,67.07809448,78.48861826,15.57616674,0.197307985,NO,11.6,,
2020,CP18-1042,Ho16-600,Ho12-630,NR,0,15,1,,,28,174,,#DIV/0!,0,,,,,,,,,,,,
2020,CP18-1612,HoCP15-996,Ho11-573,NR,0,16,1,32,31,31,163,189,23.24,400,18.12939606,180.4892072,11.16779633,72.73685913,58.43700027,74.04933775,13.65997593,0.198347121,NO,15.9,,
2020,CP18-1786,Ho13-739,HoCP14-885,NR,0,17,1,32,32,31,185,180,21.82,375,18.6564621,202.847405,10.93505325,72.24376831,63.70088577,78.24076148,14.85278099,0.159762292,NO,11.9,,
2020,CP18-0270,L14-282,HoCP09-804,NR,0,18,1,32,32,29,174,183,20.02,330,19.08824615,194.51625,11.62340622,71.54951782,62.70811081,75.12218085,14.59081774,0.202930095,NO,12.05,,
2020,CP18-0517,Ho15-964,L12-201,NR,0,19,1,32,32,29,169,164,20.28,335,19.07295227,223.283934,11.8776268,71.03588257,68.43319702,82.05245783,15.92410142,0.175415868,NO,8.15,,
2020,CP18-1387,Ho12-615,HoCP14-885,NR,0,20,1,32,32,30,197,180,22.14,405,19.37510529,205.6163956,11.80906601,71.0010437,65.37566376,77.05087865,15.19032568,0.184191599,NO,11,,
2020,CP18-1041,Ho13-708,Ho12-630,NR,0,21,1,33,33,29,170,176,22.88,280,18.63734894,192.0071115,11.55034256,71.82151489,61.50947571,75.63360189,14.34314332,0.211288316,NO,13.2,,
2020,CP18-1576,HoCP14-826,HoCP14-885,NR,0,22,1,32,32,28,170,158,21.88,320,19.90179596,224.658215,11.29619293,70.70634155,70.02484894,80.13991897,16.22880667,0.179083622,NO,9.95,,
2020,CP18-1596,Ho15-972,Ho16-609,NR,0,23,1,32,32,30,165,187,18.02,325,19.02471313,203.29244,11.5578537,71.54224243,64.36289978,77.38586882,14.98046169,0.155234104,NO,8.75,,
2020,CP18-1015,Ho14-809,Ho11-512,NR,0,24,1,32,32,30,146,155,17.06,205,19.053685,206.8913913,11.37986984,71.66759033,65.12723541,78.17482057,15.15623368,0.148919562,NO,7.05,,
2020,CP18-0372,L14-282,L12-201,NR,0,25,1,32,32,31,187,184,18.88,280,18.60843964,191.835065,11.71068192,71.68156738,61.43059158,75.66449322,14.32674411,0.165308124,NO,9.35,,
2020,CP18-1342,Ho13-739,HoL15-508,NR,0,26,1,32,31,30,175,142,17.98,310,19.30970459,210.5478395,11.59614563,71.437146,66.25974274,78.38226112,15.40064236,0.195351678,NO,7.8,,
2020,CP18-1618,HoCP14-897,HoCP14-830,NR,0,27,1,32,32,31,183,157,20.98,265,19.09991455,205.5327708,10.90449219,71.93123779,64.92801666,77.72963819,15.10648726,0.200985464,NO,8.95,,
2020,CP18-1330,HoCP15-996,HoCP14-885,NR,0,28,1,32,31,30,185,164,24.08,345,18.33539581,184.1219284,11.59499512,72.13311768,59.47439957,74.44361077,13.88874927,0.187207782,NO,12.45,,
2020,CP18-1176,Ho13-739,Ho13-708,NR,0,29,1,32,31,24,152,148,22.62,255,18.45868073,190.6837986,11.5333847,72.20566406,60.97052383,75.7616942,14.22970033,0.226603507,NO,9.55,,
2020,CP18-0198,L13-257,L12-201,NR,0,30,1,32,31,27,158,181,21.46,290,18.98082581,208.3802437,10.45949631,72.40917358,65.31072998,78.72377149,15.20429943,0.172963642,NO,8.35,,
2020,CP18-1324,Ho13-739,Ho11-573,NR,0,31,1,32,31,27,157,171,20.2,235,19.79280548,214.1074267,12.20414581,70.47487793,67.73511505,77.98789322,15.7065197,0.178973728,NO,10.55,,
2020,CP18-1182,HoCP14-830,Ho13-708,NR,0,32,1,32,32,31,177,186,22.18,280,19.42703705,210.9867346,11.49595871,71.22888184,66.53217316,78.18455003,15.45513944,0.180682255,NO,12.55,,
2020,CP18-1043,HoCP14-826,Ho12-630,NR,0,33,1,32,32,30,170,176,23.64,265,19.59536743,209.5822074,10.65097885,71.56542969,66.51608276,77.43062932,15.43873166,0.183249318,NO,11.5,,
2020,XL16-002,L07-057,L99-233,NR,0,34,1,34,34,32,163,160,18.66,225,17.97528076,189.8575003,10.94559326,73.03457642,60.06479263,76.82120065,14.05083686,0.185760664,NO,7,,
2020,XL16-188,L05-457,HOCP96-540,NR,0,35,1,32,32,31,165,181,19.38,355,19.3243988,214.6209871,11.61320724,71.09916992,67.09780121,79.3076255,15.59431696,0.150801715,NO,9.4,,
2020,XL16-326,HOCP01-517,HOCP96-540,NR,0,36,1,32,30,26,176,114,18.44,125,18.91163788,194.7446152,12.34262085,71.00795288,62.47978973,75.61226495,14.55012784,0.198021614,NO,5.35,,
2020,XL17-211,CP83-644,HO11-532,NR,0,37,1,32,32,31,198,146,17.86,265,17.59578247,170.4109186,10.46082611,73.58835449,55.62707138,72.81154485,13.03629706,0.189562776,NO,8.65,,
2020,XL17-226,LCP81-010,HO13-705,NR,0,38,1,32,32,30,209,122,20.06,245,17.1624649,169.157905,11.73623734,73.10143433,54.72863388,73.59535481,12.85214107,0.189706393,NO,7.4,,
2020,CP18-1921 POLY,Ho16-666,Poly18-4,NR,0,39,1,32,31,29,173,141,20.74,350,18.62164459,204.8270461,11.04457245,72.34262085,64.04156494,78.81949742,14.93472098,0.139042907,NO,7.25,,
2020,HB 19-3031,Ho18-9248,HoCP14-802,NR,0,40,1,32,32,26,192,151,21.34,310,18.18504181,192.1543804,11.15178528,72.43754883,60.84292984,76.84164535,14.21858497,0.177531965,NO,7.5,,
2020,CP18-0651,HoCP16-685,HoL15-993,NR,0,41,1,32,32,32,154,196,22.72,340,18.17046204,183.7322843,12.63531647,71.52123413,59.14481735,74.76217079,13.82271304,0.20890823,NO,14.25,,
2020,CP18-0489,HoCP16-685,Ho12-630,NR,0,42,1,32,32,31,162,164,23.44,260,18.6226181,189.9417681,11.86952438,71.72796631,61.07492447,75.16400681,14.24282305,0.228442435,NO,14.45,,
2020,CP18-0966,Ho13-708,Ho15-930,NR,0,43,1,32,32,30,147,163,23.24,245,19.17147064,201.4635695,11.4332489,71.39228516,64.22637177,76.57608853,14.93805404,0.171438545,NO,9.85,,
2020,CP18-1884,Ho13-739,HoCP14-885,NR,0,44,1,32,31,30,179,178,20.24,280,19.17955933,201.2614525,11.82456055,71.39663086,64.19858551,76.50767572,14.93100536,0.199200212,NO,10.55,,
2020,CP18-1417,Ho16-680,Ho07-613,NR,0,45,1,32,32,29,182,194,22.32,390,18.6975174,199.3252907,10.54711304,72.51957397,63.06209183,77.27078882,14.70092663,0.197685091,NO,13.6,,
2020,CP18-1394,Ho15-972,HoCP14-885,NR,0,46,1,29,29,29,133,162,19.16,255,19.18343964,211.6235831,11.74940796,71.19833374,66.27648163,78.96651308,15.41398243,0.176326502,NO,9.25,,
2020,CP18-1901 POLY,Ho07-613,Poly18-3,NR,0,47,1,29,29,28,113,159,18.16,85,19.49772186,200.7841944,11.66410522,71.08377075,64.60046387,75.61327672,15.00124652,0.195737112,NO,8.5,,
2020,HB 17-3183,Ho16-9068,HoCP12-650,NR,0,48,1,32,32,30,217,205,17.04,370,19.75408936,212.5873479,12.47396088,70.08696289,67.36901855,77.73312,15.62458647,0.158724105,NO,13.1,,
2020,HB 17-3208,HoCP14-902,Ho16-9061,NR,0,49,1,28,26,24,143,197,20.02,215,18.85390625,204.572774,11.69927444,71.49137573,64.35229492,78.13861911,14.99037487,0.152479115,NO,11,,
2020,CP18-1611,HoCP14-831,Ho11-573,NR,0,50,1,,,0,0,,#DIV/0!,0,,,,,,,,,,,,
2020,CP18-0661,HoCP16-685,HoCP14-897,NR,0,1,2,32,32,29,151,196,19.76,295,17.93347168,189.8750066,11.8568634,72.17185059,60.0043602,76.93819366,14.03950434,0.183522207,NO,10.25,,
2020,CP18-0994,HoCP14-830,HoL15-501,NR,0,2,2,32,32,30,162,160,21.08,345,19.41049805,205.8183621,11.18894806,71.22741699,65.47161102,77.00999784,15.20999981,0.17353616,NO,9.55,,
2020,CP18-0283,Ho16-617,L12-201,NR,0,3,2,32,32,29,136,173,19.94,280,18.49696808,202.2250975,11.77976761,71.86194458,63.32938766,78.51546019,14.77750606,0.192412345,NO,10.1,,
2020,CP18-0515,HoCP16-685,L12-201,NR,0,4,2,32,32,31,179,174,19.56,260,18.50197449,200.0568882,10.92477951,72.22431641,62.90505219,77.9663904,14.67813658,0.178435185,NO,9.4,,
2020,CP18-0869,HoL15-501,HoCP96-540,NR,0,5,2,32,31,30,187,173,18.68,265,18.82256317,196.1454069,10.29630585,72.47340698,62.62141037,76.17507369,14.58938768,0.176108756,NO,8.65,,
2020,CP18-0194,L09-112,L12-201,NR,0,6,2,32,32,29,175,211,23.64,375,18.39176178,189.9262417,11.52306747,72.13736572,60.7167511,75.7452289,14.17503154,0.206430823,NO,14.4,,
2020,CP18-0644,Ho13-739,HoL15-993,NR,0,7,2,32,32,27,154,156,21.9,225,19.65692139,215.4028591,11.46493835,71.02262573,67.77962494,78.63080556,15.72728092,0.196987904,NO,8.6,,
2020,CP18-0991,Ho13-708,HoL15-501,NR,0,8,2,32,32,31,147,140,21.06,210,18.79120178,193.7810645,11.99905014,71.40068359,62.10098648,75.6795468,14.47033206,0.131775008,NO,9.4,,
2020,CP18-1008,Ho15-963,HoCP15-506,NR,0,9,2,32,30,24,123,169,20.62,210,18.28204498,197.4077808,11.97568054,71.91451416,62.03770828,77.89863066,14.49105534,0.178535318,NO,11.3,,
2020,CP18-0968,HoCP14-826,Ho15-930,NR,0,10,2,32,32,30,0,151,21.96,255,18.67775726,195.1473044,12.02246017,71.61958618,62.19813919,76.3000753,14.50090515,0.187367876,NO,12.4,,
2020,CP18-1425,Ho16-601,Ho07-613,NR,0,11,2,32,32,31,140,139,18.86,380,16.72059784,172.9652252,10.91585846,73.66203003,54.82145309,75.8262932,12.90081198,0.135490097,NO,8.15,,
2020,CP18-0397,HoCP14-823,HoCP04-838,NR,0,12,2,32,31,30,174,141,21.74,330,18.95292511,205.9153599,11.68717346,71.49570923,64.77481079,78.2032862,15.08157395,0.180721281,NO,9.45,,
2020,CP18-1039,HoCP14-885,Ho12-630,NR,0,13,2,32,31,30,159,154,23.3,320,18.21363678,201.3655063,9.977024078,73.28603516,62.71993256,79.07700889,14.65521937,0.22735136,NO,11.35,,
2020,CP18-1395,Ho15-985,HoCP14-885,NR,0,14,2,32,31,31,139,137,19.14,225,18.67067108,201.9606482,12.25947266,71.38230591,63.54609299,77.98589581,14.81567394,0.208581075,NO,10.35,,
2020,CP18-1042,Ho16-600,Ho12-630,NR,0,15,2,,,0,0,,#DIV/0!,0,,,,,,,,,,,,
2020,CP18-1612,HoCP15-996,Ho11-573,NR,0,16,2,30,28,27,167,166,19.78,315,19.19481506,198.0666402,11.61240234,71.34176025,63.58358002,75.7089224,14.78687547,0.155383256,NO,11.95,,
2020,CP18-1786,Ho13-739,HoCP14-885,NR,0,17,2,31,30,28,186,153,18.42,315,19.68072205,222.0438409,11.35629501,71.0710144,69.14834595,80.11232879,16.0430081,0.183103963,NO,8.55,,
2020,CP18-0270,L14-282,HoCP09-804,NR,0,18,2,32,32,31,163,184,19.7,310,19.53150482,214.5551236,12.58955765,70.29049072,67.41144562,78.7540188,15.65142371,0.19438144,NO,9.3,,
2020,CP18-0517,Ho15-964,L12-201,NR,0,19,2,32,32,29,167,184,20.74,350,20.33612823,236.2218018,10.96174088,70.62753906,73.04516602,81.63673545,16.89270973,0.223755711,NO,11.05,,
2020,CP18-1387,Ho12-615,HoCP14-885,NR,0,20,2,32,32,27,138,199,22.82,230,19.51885834,213.9432962,12.60276794,70.23492432,67.26893616,78.64329614,15.61929898,0.202464999,NO,15.15,,
2020,CP18-1041,Ho13-708,Ho12-630,NR,0,21,2,32,32,29,132,139,21.225,240,19.21283569,213.5508722,11.03433838,71.57151489,66.70806885,79.34780741,15.51214364,0.153279265,NO,9.4,,
2020,CP18-1576,HoCP14-826,HoCP14-885,NR,0,22,2,32,32,30,156,171,23.18,320,17.83253326,182.7211381,11.43101273,72.57525635,58.42907715,75.37872735,13.67751696,0.19877038,NO,10.9,,
2020,CP18-1596,Ho15-972,Ho16-609,NR,0,23,2,32,32,30,159,178,18.5,300,18.51633606,192.4196195,11.70269318,72.08079834,61.40517426,76.04311239,14.32716811,0.169596447,NO,10.45,,
2020,CP18-1015,Ho14-809,Ho11-512,NR,0,24,2,32,31,29,166,161,22.04,285,19.25248566,207.8347406,12.09610825,70.87245483,65.62717438,77.88634279,15.25785694,0.215141095,NO,8.55,,
2020,CP18-0372,L14-282,L12-201,NR,0,25,2,32,32,31,199,191,20.26,325,16.71022339,162.5798876,12.01493912,73.21697388,52.75388336,73.01540002,12.41486905,0.173085374,NO,11.75,,
2020,CP18-1342,Ho13-739,HoL15-508,NR,0,26,2,32,32,27,149,176,21,240,18.86940155,199.6452454,11.42978058,71.8859314,63.39271164,76.90449343,14.76574149,0.207293926,NO,10.8,,
2020,CP18-1618,HoCP14-897,HoCP14-830,NR,0,27,2,32,31,28,197,196,18.46,345,19.8147522,227.163987,12.26809998,70.2463501,70.38850403,80.94446101,16.32003927,0.174976884,NO,11.05,,
2020,CP18-1330,HoCP15-996,HoCP14-885,NR,0,28,2,32,30,29,181,185,22.16,335,17.59807892,179.4511558,10.6435318,73.51225586,57.42434692,75.15341041,13.45734458,0.138119046,NO,12.2,,
2020,CP18-1176,Ho13-739,Ho13-708,NR,0,29,2,32,32,32,156,166,18.54,215,19.37657776,197.99998,12.83159332,70.2329834,63.8536911,75.25084412,14.8365823,0.201820108,NO,10,,
2020,CP18-0198,L13-257,L12-201,NR,0,30,2,32,32,29,139,164,20.62,255,19.22072296,217.7323415,11.1471199,71.66977539,67.5566864,80.32116922,15.70887772,0.188969429,NO,9.65,,
2020,CP18-1324,Ho13-739,Ho11-573,NR,0,31,2,32,32,29,184,161,20.2,235,19.07779236,196.3270071,11.6849823,71.31668091,63.05374527,75.58145893,14.67198272,0.196436233,NO,9.9,,
2020,CP18-1182,HoCP14-830,Ho13-708,NR,0,32,2,32,31,27,167,162,20.98,410,18.66453552,198.8005883,11.8591507,71.63580933,62.90631866,77.2284057,14.66694537,0.199618098,NO,11.65,,
2020,CP18-1043,HoCP14-826,Ho12-630,NR,0,33,2,32,31,32,185,179,21.04,310,19.38733978,213.6903117,11.63704376,71.15070801,67.01078033,78.92346765,15.56932552,0.17880407,NO,11,,
2020,XL16-002,L07-057,L99-233,NR,0,34,2,32,31,28,166,174,18.9,280,17.8205307,186.2506127,11.57759171,72.51810303,59.1119194,76.3153871,13.83815412,0.149895012,NO,9.05,,
2020,XL16-188,L05-457,HOCP96-540,NR,0,35,2,32,32,31,202,202,19.7,345,18.88216095,203.7511669,11.53748932,71.4583252,64.23229218,77.86556748,14.96037799,0.153680226,NO,10.85,,
2020,XL16-326,HOCP01-517,HOCP96-540,NR,0,36,2,32,32,27,135,128,18.6,190,18.04386902,174.607995,11.44552078,72.50032959,57.13735962,72.77544494,13.36164576,0.202385194,NO,7.8,,
2020,XL17-211,CP83-644,HO11-532,NR,0,37,2,32,32,30,146,162,18.66,285,18.62456512,208.3260541,11.18241959,72.11364136,64.74382019,79.67018542,15.09827694,0.180442427,NO,7.7,,
2020,XL17-226,LCP81-010,HO13-705,NR,0,38,2,32,32,29,172,186,18.74,385,18.24972076,194.687362,12.60679932,71.33140869,61.44640732,77.3047995,14.35516208,0.186590651,NO,7.85,,
2020,CP18-1921 POLY,Ho16-666,Poly18-4,NR,0,39,2,32,32,30,176,172,18.88,385,18.28094788,197.3047326,11.35795593,72.21723022,62.01550293,77.87583136,14.48594476,0.179235155,NO,9.2,,
2020,HB 19-3031,Ho18-9248,HoCP14-802,NR,0,40,2,32,32,31,170,165,17.06,500,17.73965759,188.1619143,12.42922134,71.95368652,59.36831284,77.02551542,13.90353596,0.153034458,NO,8,,
2020,CP18-0651,HoCP16-685,HoL15-993,NR,0,41,2,32,32,27,130,153,19.34,165,16.62495422,174.2119478,11.63738708,73.59009399,54.9250145,76.44097218,12.93099901,0.210499432,NO,9.95,,
2020,CP18-0489,HoCP16-685,Ho12-630,NR,0,42,2,32,32,29,139,179,21.06,285,17.82561798,187.6645187,11.17188568,72.70782471,59.40052795,76.66424343,13.90538019,0.194677111,NO,9.65,,
2020,CP18-0966,Ho13-708,Ho15-930,NR,0,43,2,31,31,27,110,160,22.9,205,18.85254059,196.3904551,11.04667892,72.01292725,62.71678543,76.1587501,14.60949186,0.207053918,NO,10.25,,
2020,CP18-1884,Ho13-739,HoCP14-885,NR,0,44,2,29,29,27,158,166,20.14,265,18.0602005,184.0369515,10.87129593,72.86220703,59.03719711,75.1213875,13.80484665,0.174363747,NO,9.75,,
2020,CP18-1417,Ho16-680,Ho07-613,NR,0,45,2,32,32,29,164,197,17.82,265,18.61374664,206.2777503,11.51194077,71.82070313,64.31855011,79.19700025,14.99988567,0.175345214,NO,11.35,,
2020,CP18-1394,Ho15-972,HoCP14-885,NR,0,46,2,32,32,27,146,208,19.34,275,18.28604126,187.5353835,12.03835144,71.75506592,60.07847595,75.420557,14.03313972,0.155950347,NO,11.45,,
2020,CP18-1901 POLY,Ho07-613,Poly18-3,NR,0,47,2,32,32,27,180,190,18.84,315,18.3542923,197.9501359,11.41436234,72.17133179,62.25712204,77.83943,14.53726506,0.162674831,NO,11,,
2020,HB 17-3183,Ho16-9068,HoCP12-650,NR,0,48,2,32,32,31,192,212,21.46,340,18.85039368,203.0550211,11.22750473,71.72809448,64.04384613,77.77990142,14.91877731,0.167104749,NO,15.3,,
2020,HB 17-3208,HoCP14-902,Ho16-9061,NR,0,49,2,,,0,0,,#DIV/0!,0,0,,,,,,,,,,,
2020,CP18-1611,HoCP14-831,Ho11-573,NR,0,50,2,,,0,0,,,0,#DIV/0!,,,,,,,,,,,
2020,CP18-0661,HoCP16-685,HoCP14-897,NR,1,1,1,32,22,15,124,172.9,21.73,90,19.2715271,213.4095804,11.98516235,70.86446533,66.77217102,79.15960352,15.52262475,0.278020282,NO,15.25,,
2020,CP18-0994,HoCP14-830,HoL15-501,NR,1,2,1,32,31,23,140,190.6,23.57,560,19.4195282,199.0382456,11.96234894,70.72910767,64.12858582,75.39189556,14.89734089,0.300975876,NO,18.25,,
2020,CP18-0283,Ho16-617,L12-201,NR,1,3,1,32,26,23,222,201.8,22.38,260,18.70697632,199.280609,11.24201889,72.21011963,63.06784439,77.2352394,14.70159694,0.31263524,NO,14.25,,
2020,CP18-0515,HoCP16-685,L12-201,NR,1,4,1,32,26,20,206,228.4,19.54,255,17.94600525,187.87204,12.63931274,71.40109253,59.6254158,76.39433849,13.95000565,0.289819593,NO,15.7,,
2020,CP18-0869,HoL15-501,HoCP96-540,NR,1,5,1,32,28,24,206,188.3,20.71,505,19.52061157,215.2324059,9.864131927,72.01760864,67.52987671,78.94059331,15.67975326,0.382760925,NO,11.6,,
2020,CP18-0194,L09-112,L12-201,NR,1,6,1,32,20,15,178,212.3,21.99,420,19.21250458,204.2010694,11.23928146,71.3727356,64.83785248,77.12467857,15.07727199,0.335298046,NO,21.2,,
2020,CP18-0644,Ho13-739,HoL15-993,NR,1,7,1,32,26,16,207,210.1,23.37,320,20.01568298,208.7754021,11.47580566,70.915271,67.01821136,76.22000286,15.52332654,0.332066213,NO,13.4,,
2020,CP18-0991,Ho13-708,HoL15-501,NR,1,8,1,32,22,17,124,176.9,23.18,210,19.6807663,205.1406997,11.34435425,71.1052124,65.76055145,76.1871866,15.25700748,0.351415482,NO,15.05,,
2020,CP18-1008,Ho15-963,HoCP15-506,NR,1,9,1,32,22,18,112,201,18.43,215,18.27585602,179.3096665,11.9704361,71.91231689,58.42538071,73.38977701,13.64767634,0.295507718,NO,16.4,,
2020,CP18-0968,HoCP14-826,Ho15-930,NR,1,10,1,32,31,29,191,202.3,22.22,430,19.22921906,206.8203608,11.88414993,70.83684692,65.38782501,77.70495811,15.20392771,0.32434228,NO,17.2,,
2020,CP18-1425,Ho16-601,Ho07-613,NR,1,11,1,32,28,20,187,219.2,23.27,475,18.80715027,200.6638027,11.75216599,71.2512146,63.49930954,77.31204139,14.7950199,0.295863117,NO,19,,
2020,CP18-0397,HoCP14-823,HoCP04-838,NR,1,12,1,32,28,21,218,265.5,22.31,405,19.34452057,206.4429047,12.27545929,70.3993042,65.49308777,77.32281491,15.21987358,0.29860093,NO,16.6,,
2020,CP18-1039,HoCP14-885,Ho12-630,NR,1,13,1,32,29,22,165,246.4,23.07,420,19.29398346,209.1065559,11.09858398,71.41188965,65.94670105,78.08147854,15.32905381,0.312446687,NO,21.85,,
2020,CP18-1395,Ho15-985,HoCP14-885,NR,1,14,1,32,27,17,135,211.7,19.8,435,19.44170837,217.7368304,12.24482498,70.38816528,67.90660858,79.73378793,15.77328824,0.264566281,NO,12.8,,
2020,CP18-1042,Ho16-600,Ho12-630,NR,1,15,1,,,,,,,0,,,,,,,,,,,,
2020,CP18-1612,HoCP15-996,Ho11-573,NR,1,16,1,32,28,19,150,238.1,23.78,550,18.63931274,183.3026016,11.52340164,71.96330566,59.77666855,73.49445884,13.93894518,0.294400865,NO,18.8,,
2020,CP18-1786,Ho13-739,HoCP14-885,NR,1,17,1,32,28,26,224,217.5,21.15,515,19.39714813,205.1558536,11.17643509,71.53747559,65.31806183,76.88726012,15.175314,0.324321469,NO,18,,
2020,CP18-0270,L14-282,HoCP09-804,NR,1,18,1,32,28,25,214,223.8,20.69,560,18.86885223,194.692817,12.65917587,70.91757813,62.4031601,75.70642975,14.53528888,0.326982379,NO,14.9,,
2020,CP18-0517,Ho15-964,L12-201,NR,1,19,1,32,30,21,232,244.8,21.91,510,18.9703598,207.5005043,12.10379257,71.05386963,65.11864471,78.53951981,15.16035001,0.299531677,NO,15.2,,
2020,CP18-1387,Ho12-615,HoCP14-885,NR,1,20,1,32,31,25,212,230.9,21.88,590,20.08636475,226.1019089,11.98119278,70.03279419,70.60977173,79.99435723,16.34956176,0.30762025,NO,15.35,,
2020,CP18-1041,Ho13-708,Ho12-630,NR,1,21,1,33,23,16,169,205.3,36.64,400,19.16936493,203.1107146,11.12326431,71.46566772,64.55239868,76.97404611,15.01403622,0.330280191,NO,18.05,,
2020,CP18-1576,HoCP14-826,HoCP14-885,NR,1,22,1,32,31,19,210,228.1,18.8,435,20.33615875,229.6173328,11.76197586,70.17411499,71.71723175,80.15247728,16.58560399,0.320347854,NO,22.5,,
2020,CP18-1596,Ho15-972,Ho16-609,NR,1,23,1,32,29,13,68,209,21.91,460,19.17333069,198.5376217,12.28409882,70.74528198,63.64427948,75.87402283,14.80253484,0.260668459,NO,13.95,,
2020,CP18-1015,Ho14-809,Ho11-512,NR,1,24,1,32,15,13,98,209,21.91,370,20.35264893,218.8983369,12.78932953,69.40194702,69.58829498,77.70381233,16.09195045,0.313083519,NO,16,,
2020,CP18-0372,L14-282,L12-201,NR,1,25,1,32,28,23,269,247.3,19.58,208,18.7632019,197.6091369,12.16356125,70.85438232,62.82152939,76.68224838,14.6402067,0.374820357,NO,16.7,,
2020,CP18-1342,Ho13-739,HoL15-508,NR,1,26,1,32,19,16,133,207.5,21.05,310,19.87260284,219.3448084,11.66900253,70.61383057,68.91229248,78.99380275,15.97324647,0.3200978,NO,14.9,,
2020,CP18-1618,HoCP14-897,HoCP14-830,NR,1,27,1,32,25,18,185,249.3,20.71,405,20.21801605,225.7775102,12.15284119,70.21146851,70.75556946,79.58606069,16.37272488,0.303596775,NO,19.6,,
2020,CP18-1330,HoCP15-996,HoCP14-885,NR,1,28,1,32,26,17,221,239.1,22.23,540,18.59066315,185.6915874,11.15152512,72.22672729,60.17835617,74.19933508,14.03590156,0.306939683,NO,21.2,,
2020,CP18-1176,Ho13-739,Ho13-708,NR,1,29,1,32,22,18,161,210.5,23.96,385,19.93234253,214.6574629,11.84655991,70.41904907,68.06672668,77.76792638,15.77263594,0.347969808,NO,14.45,,
